id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;nama_kelurahan_desa;koperasi;no badan hukum;tanggal badan hukum;email;website;aktif;ketua;bentuk koperasi;jenis koperasi;kelompok koperasi;sektor usaha;klasifikasi;kesehatan;anggota pria;anggota wanita;tahun ind usaha;tahun
88;15;JAMBI;1501;150106;1501112019;SUNGAIDERAS;Koperasi Serba Usaha Muar Jaya;"400.BH/Kep.23/VI.6/2010						";17/02/2010;-;-;TRUE;"JUNAIDI			";Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
89;15;JAMBI;1501;150106;1501062018;SIULAK DERAS MUDIK;Koperasi Serba Usaha Nikmat;05/BH/VI.6/2007;08/11/2007;-;-;TRUE;"SYAMSIDIRM, SPD			";Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA LAINNYA;-;-;0;0;-;2023
90;15;JAMBI;1501;150106;1501061009;SIULAK DERAS;Koperasi Pegawai Negeri Kantor Camat Gunung Kerinci;554/BH/PAD/KWK.5/IX/96;18/09/1996;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
91;15;JAMBI;1501;150106;1501062018;SIULAK DERAS MUDIK;Koperasi Pegawai Negeri Siulak Deras;871/BH/XV;16/09/1989;-;-;TRUE;HAMZAH, SPD;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;20;0;2020;2023
92;15;JAMBI;1501;150106;1501062018;SIULAK DERAS MUDIK;Koperasi Serba Usaha Karya Bhakti;400/Kep.440/VI.6/2012;03/12/2012;-;-;TRUE;MUKHLIS;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA LAINNYA;-;-;0;0;-;2023
93;15;JAMBI;1501;150106;1501062039;SUNGAI BATU GANTIH HILIR;Koperasi Serba Usaha Baru Maju;400/Kep.415/VI.6/2015;30/10/2015;jefrijeki@gmail.com;-;TRUE;JUFRI YEKI;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
94;15;JAMBI;1501;150106;1501062039;SUNGAI BATU GANTIH HILIR;Koperasi Semoga Jaya;1/BH/KDK.55/99;08/01/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
95;15;JAMBI;1501;150106;1501062040;BARU SUNGAI BETUNG MUDIK;Koperasi Tani Sinar Mulia;518/Kep.371/BH/VI.6/2008;12/08/2008;-;-;TRUE;ZUBIRMAN;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
96;15;JAMBI;1501;150106;1501062012;TANJUNGGENTING;Koperasi tani Telaga Sari;17/BH/KDK.55/V/99;26/05/1999;-;-;TRUE;ROSDIYANTI;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
97;15;JAMBI;1501;150109;1501092030;SUNGAIDALAM;Koperasi Pertanian Mitra Usaha;08/BH/KOP.UKM/2005;26/11/2005;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
98;15;JAMBI;1501;150109;1501092011;SUNGAITANDUK;Koperasi Pasar Karya Usaha;400/KEP.312/vi.6/2013;17/09/2013;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
99;15;JAMBI;1501;150109;1501092039;LINDUNG JAYA;Koperasi Pertanian Karya Mandiri;24/BH/III.1/Kop.UKM/2006;28/12/2006;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
100;15;JAMBI;1501;150109;1501092017;SUNGAIBENDUNG AIR;Koperasi Pertanian Sinar Harapan;19/BH/DKDK.55/V/1999;26/05/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
101;15;JAMBI;1501;150109;1501092011;SUNGAITANDUK;Koperasi Serba Usaha Margo Mukti;01/BH/KDK.55/I/1999;01/01/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
102;15;JAMBI;1501;150109;1501092039;LINDUNG JAYA;Koperasi Pasar Harapan Makmur;24/BH/III.1/Kop.UKM/2006;28/12/2006;-;-;FALSE;-;Primer Kabupaten/Kota;Pemasaran;Kop. Pasar;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
103;15;JAMBI;1501;150109;1501092012;KERSIK TUO;Koperasi Serba Usaha Mekar Sari;400/Kep.438/VI.6/2011;11/11/2011;-;-;FALSE;"SARDI						";Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA LAINNYA;-;-;0;0;-;2023
104;15;JAMBI;1501;150109;1501092045;MEKAR JAYA;Koperasi Simpan Pinjam Raja Kerinci Mandiri;013923/BH/M.KUKM.2/VII/2019;08/07/2019;ksprajakerincimandiri.rkm92@gmail.com;-;TRUE;DEDI SETIAWAN;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
105;15;JAMBI;1501;150109;1501092025;BATANG SANGIR;Koperasi Serba Usaha Gabungan Penjual Pupuk dan Pestisida;400/Kep.502/VI.6/2011;21/12/2011;gapesdakerinci@gmail.com;-;TRUE;H. ROMLAN, ST;Primer Kabupaten/Kota;Pemasaran;Kop. Serba Usaha;PERDAGANGAN BESAR DAN ECERAN - REP MOBIL DAN MOTOR;-;-;0;0;-;2023
106;15;JAMBI;1501;150109;1501092025;BATANG SANGIR;Koperasi Tani Fortuna;400/Kep.123/VI.6/2011;18/04/2011;-;-;TRUE;YANTI ADRIANI, SE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
107;15;JAMBI;1501;150109;1501192004;BEDENG DUA;Koperasi Unit Sejahtera;29/BH/KDK.55/VIII/99;11/08/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
108;15;JAMBI;1501;150109;1501092012;KERSIK TUO;Koperasi Karyawan PT PLN;400/Kep.353/VI.6/2009;13/10/2009;-;-;TRUE;DAMSIRIDRIS;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
109;15;JAMBI;1501;150109;1501092012;KERSIK TUO;Koperasi Pemasaran Alko Putri alam Kerinci;009336/BH/MKUKM.2/VIII/2018;15/08/2018;lasiman4x@gmail.com;-;TRUE;PRIYANTI;Primer Kabupaten/Kota;Pemasaran;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
110;15;JAMBI;1501;150109;1501092015;KOTO PANJANG;Koperasi Serba Usaha Agro Lestari;19/BH/III.I/Kop.ukm/2006;28/12/2006;-;-;TRUE;YASMINAN;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
111;15;JAMBI;1501;150109;1501022008;KOTO TENGAH;Koperasi Tani Mitra Flora;518/Kep.242/BH/VI.6;17/06/2009;-;-;TRUE;M. KHALIS ,SPD;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
112;15;JAMBI;1501;150109;1501022008;KOTO TENGAH;Koperasi Bhakti Usaha;400/Kep.525/VI.6/2014;15/12/2014;-;-;TRUE;AINUR ROHIM;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
113;15;JAMBI;1501;150109;1501092039;LINDUNG JAYA;Koperasi Pegawai Negeri SMA N 7 Kerinci;400/Kep.532/VI.6/2014;23/12/2014;arlindawati167@gmail.com;-;TRUE;DEWI MURNI;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;Berkualitas (B);Cukup Sehat;13;12;2020;2023
114;15;JAMBI;1501;150109;1501092039;LINDUNG JAYA;Koperasi Wanita Bina Karya;400/Kep.481/VI.6/2014;04/11/2014;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
115;15;JAMBI;1501;150109;1501092013;SANGIR;Koperasi Tani jaya Bersama;400/Kep.249/VI.6/2006;28/08/2006;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
116;15;JAMBI;1501;150109;1501092017;SUNGAIBENDUNG AIR;Koperasi Pegawai Negeri Wajar;73/BH/KWK.5/XII/1994;20/12/1994;spdasnawi@yahoo.com;-;TRUE;MAT NASIR, SPD;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;Cukup Berkualitas (CB);Cukup Sehat;16;4;2020;2023
117;15;JAMBI;1501;150109;1501192009;SUNGAIJAMBU;Koperasi Unit Sido Mulyo;27/BH/KDK55/VII/99;08/06/1999;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
118;15;JAMBI;1501;150109;1501092022;SUNGAISAMPUN;Koperasi Keluarga;400/Kep.256/VI.6/2014;07/05/2014;-;-;FALSE;ELY RAHMAYATI;Primer Kabupaten/Kota;Konsumen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
119;15;JAMBI;1501;150109;1501092011;SUNGAITANDUK;Koperasi Arabika Tani;400/Kep.524/VI.6/2014;15/12/2014;arabikatani.alko@gmail.com;www.kopialamkerinci.com;TRUE;SRIYANTI;Primer Kabupaten/Kota;Pemasaran;Kop. Perkebunan;INDUSTRI PENGOLAHAN;Cukup Berkualitas (CB);Belum Dinilai;10;13;2020;2023
120;15;JAMBI;1501;150109;1501092011;SUNGAITANDUK;KOPERASI PRODUSEN SARI JAYA KERINCI;AHU-0007816.AH.01.26.TAHUN 2021;08/01/2021;sarijaya.krc@gmail.com;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
121;15;JAMBI;1501;150109;1501092043;MEKAR SARI;Koperasi Wanita Mawar Harapan;400/Kep.140/VI.6/2014;26/03/2014;-;-;TRUE;ELVI SUYARSIH;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
122;15;JAMBI;1501;150119;1501192001;BATU HAMPAR;Koperasi Karya Mandiri;440/Kep.401/VI.6/2013;17/09/2013;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
123;15;JAMBI;1501;150119;1501192013;BENTO;Koperasi Gabungan Kelompok tani Gema Ripah;440/kep.520/VI/2014;12/12/2014;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
124;15;JAMBI;1501;150119;1501192017;ENSATU;Koperasi Gabungan Kelompok Tani Agro Mulyo;440/Kep.527/VI/2014;15/12/2014;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
125;15;JAMBI;1501;150119;1501192016;PASAR MINGGU;Koperasi Bina Usaha;440/Kep.255/VI/2014;07/05/2014;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
126;15;JAMBI;1501;150119;1571041004;SUNGAI ASAM;Koperasi Wanita Karya;400/Kep.221/VI.6/2012;11/05/2012;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
127;15;JAMBI;1501;150119;1501012011;KEBUN BARU;Koperasi Hikmah;518/Kop.368/BH/VI.6/2008;13/08/2008;-;-;FALSE;"ETMA FANI			";Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
128;15;JAMBI;1501;150119;-;-;KOPERASI KARYAWAN AROMA PECCO;44/BH/kwk.5/X/1996;14/10/1996;kopkararoma@gmail.com;-;TRUE;JON TONI;Primer Kabupaten/Kota;Konsumen;Kopkar;PERDAGANGAN BESAR BERBAGAI MACAM BARANG;-;-;500;205;2020;2023
129;15;JAMBI;1501;150119;1501192003;BEDENG DELAPAN;Koperasi Pegawai Negeri Handayani;1080/BH/XV/1994;22/02/1994;-;-;TRUE;AKHYAR,SPD;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;108;80;2020;2023
130;15;JAMBI;1501;150119;1501192003;BEDENG DELAPAN;Kopontren Raudhatul Ulum;2/BH/VI.6/Kop-UKM;14/04/2008;-;-;TRUE;DRS. SUNARTO;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA PENDIDIKAN;-;-;0;0;-;2023
131;15;JAMBI;1501;150119;1501192003;BEDENG DELAPAN;Koperasi Pemasaran Natasari Bina Makmur;008252/BH/M.KUKM.2/IV/2018;24/04/2018;-;-;TRUE;-;Primer Kabupaten/Kota;Pemasaran;Kop. Pasar;PERDAGANGAN BESAR DAN ECERAN - REP MOBIL DAN MOTOR;-;-;0;0;-;2023
132;15;JAMBI;1501;150119;1501192013;BENTO;Koperasi Wira Buana Mandiri;400/Kep.309/VI.6/2014;25/06/2014;-;-;TRUE;MUKTAR;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
133;15;JAMBI;1501;150119;1501012011;KEBUN BARU;Koperasi Bina Lestari;400/Kep.526/Vi.6/2014;15/12/2014;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
134;15;JAMBI;1501;150119;1571041004;SUNGAI ASAM;Koperasi Tani Tebu Mekar Sari;06/BH/VI.6/2007;08/11/2007;oppoosis73@gmail.com;-;TRUE;OSISKA MULYANTO;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;INDUSTRI PENGOLAHAN;Belum Diklasifikasi;Belum Dinilai;130;1;2020;2023
135;15;JAMBI;1501;150119;1501192014;KAMPUNG BARU;Koperasi Serba Usaha Moga Makmur;400/Kep.439/VI/2012;03/12/2012;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
136;15;JAMBI;1501;150115;1501152010;PESISIR BUKIT;Koperasi Serba Usaha Pemuda Telaga Dewa;400/Kep.4/VI.6/2011;26/01/2011;-;-;FALSE;"LINSAN SUJIN			";Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA LAINNYA;-;-;0;0;-;2023
137;15;JAMBI;1501;150115;1501152004;PELOMPEK;Koperasi Pondok Pesantren Al Kahfi;518/Kep/0692/BH/VII.6/09;24/04/2009;-;-;TRUE;"H. INAL PAISAL			";Primer Kabupaten/Kota;Konsumen;Koppontren;JASA PENDIDIKAN;-;-;0;0;-;2023
138;15;JAMBI;1501;150115;1501152008;TELUN BERASAP;Koperasi Tani Mitra Agro Sejahtera;400/Kep.218/VI.6/2012;17/06/2012;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
139;15;JAMBI;1501;150115;1501152013;PELOMPEK PASAR BARU;Koperasi Wanita Niat Usaha;400/Kep.249/VI.6/2012;17/06/2012;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
140;15;JAMBI;1501;150115;1501152004;PELOMPEK;Koperasi Serba Usaha Gunung Tujuh;29/BH/KWK.5/VIII/1999;04/08/1999;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
141;15;JAMBI;1501;150115;1501152013;PELOMPEK PASAR BARU;Koperasi Wanita Bunga Warung;400/Kep.245/VI.6/2012;17/06/2012;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
142;15;JAMBI;1501;150115;1501152005;JERNIH JAYA;Koperasi Serba Usaha Sejahtera Bersama;400/Kep.404 /VI.6/2012;17/06/2012;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
143;15;JAMBI;1501;150115;1501152003;TANGKIL;Koperasi Unit Karya Jaya;615/BH/XV;18/10/1984;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;2023
144;15;JAMBI;1501;150115;1501152006;BENGKOLAN DUO;Koperasi Pertanian Sejahtera;400/Kep./VI.6/;17/06/2010;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
145;15;JAMBI;1501;150115;1501152004;PELOMPEK;Koperasi Pertanian Telaga Dewi;27/BH/KDK.55/VII/1999;10/07/1999;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
146;15;JAMBI;1501;150115;1501152007;LUBUK PAUH;Koperasi Darussalam;400/Kep.231/VI.6/2015;25/05/2015;-;-;TRUE;YULIA BUDIANI;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;Cukup Berkualitas (CB);Cukup Sehat;34;34;2020;2023
147;15;JAMBI;1501;150115;1501152003;TANGKIL;Koperasi Tani Mandiri Jaya;400/Kep.310/VI.6/2015;23/07/2015;-;-;TRUE;EFRI NOVAL;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;Berkualitas (B);Sehat;50;18;2020;2023
148;15;JAMBI;1501;150115;1501152003;TANGKIL;Koperasi Gabungan Keluarga Citra mata;400/Kep.313/VI.6/2015;23/07/2015;-;-;TRUE;NOPRIADI;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
149;15;JAMBI;1501;150115;1501152009;BUMBUN DURI;Koperasi Pondok Pesantren Darunnajah;400/Kep.422/VI.6/2015;25/05/2015;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Koppontren;PERDAGANGAN BESAR DAN ECERAN - REP MOBIL DAN MOTOR;-;-;0;0;-;2023
150;15;JAMBI;1501;150115;1501152005;JERNIH JAYA;Koperasi Pemasaran Koerintji Barokah Bersama;006264/BH/M.KUKM.2/XI/2017;29/11/2017;koerinjtjibarokag@gmail.com;-;TRUE;TRIYONO;Primer Kabupaten/Kota;Pemasaran;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;Cukup Berkualitas (CB);Belum Dinilai;26;0;2020;2023
151;15;JAMBI;1501;150115;1501152011;PAUH TINGGI;Koperasi Pauh Perintis;400/Kep.311/VI.6/2015;23/07/2015;nespaharkules@gmail.com;-;TRUE;NESPA HERKULES;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
152;15;JAMBI;1501;150115;1501152004;PELOMPEK;Koperasi Serba Usaha Hidup Bersama;400/Kep.359/VI.6/2012;11/09/2012;hidupbersama@gmail.com;-;TRUE;PIT ERNI DEWI;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
153;15;JAMBI;1501;150115;1509122006;SUNGAI JERNIH;Koperasi Jasa Wisata Gunung Tujuh;010354/BH/M.KUKM.2/X/2018;31/10/2018;gunungtujuhkerinci@gmail.com;-;TRUE;SAHARMADI;Primer Kabupaten/Kota;Jasa;Kop. Wisata;JASA LAINNYA;-;-;0;0;-;2023
154;15;JAMBI;1501;150116;1501022005;TEBING TINGGI;Koperasi Pegawai Negeri SMPN Gunung Kerinci;40/BH/XV;22/09/1988;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
155;15;JAMBI;1501;150116;1501162015;DUSUN DALAM;Koperasi Pertanian Casiavera Tuah Sepakat;61/BH/KDK.55/III/1999;19/03/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
156;15;JAMBI;1501;150116;1501162021;KOTO LEBUH TINGGI;Koperasi Wanita Karya Maju;01/BH/VI.6/2008;14/04/2008;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
157;15;JAMBI;1501;150116;1501162015;DUSUN DALAM;Koperasi Majelis Taklim Al Amin;400/Kep.220/Vi.6/2012;11/05/2012;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
158;15;JAMBI;1501;150116;1572011001;SUNGAI PENUH;"Koperasi Pegawai Negeri SMP 6 Gunung Kerinci						";"889/BH/XV/1990						";26/04/1990;-;-;TRUE;"KAMEL, SPDI			";Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
159;15;JAMBI;1501;150116;1501022008;KOTO TENGAH;Koperasi Wanita Anyaman Bambu;400/Kep.402/VI.6/2013;17/09/2013;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
160;15;JAMBI;1501;150116;1501162005;SIULAK PANJANG;Koperasi Sigegar Bumi;400/Kep.521/VI.6/2014;12/12/2014;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
161;15;JAMBI;1501;150116;1501162024;SIULAK KECIL HILIR;Koperasi Arrahman;400/Kep.234/VI.6/2015;25/05/2015;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
162;15;JAMBI;1501;150116;1506032020;PASAR SENIN;Koperasi Serba Usaha PJKS;400/Kep.235/VI.6/2015;25/05/2015;-;-;TRUE;-;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
163;15;JAMBI;1501;150116;1501162001;SIULAK GEDANG;Koperasi Serba Usaha Tanah Sekadung;18/BH/KDK.55/V/1999;26/05/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
164;15;JAMBI;1501;150116;1501162006;SIULAK KECIL MUDIK;Koperasi Pertanian Purnama;13/BH/KDK.55/IV/11999;06/04/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
165;15;JAMBI;1501;150116;1501162001;SIULAK GEDANG;Koperasi Serba Usaha Teratai Putih;22/BH/III.1/KOP.UKM/2006;28/12/2006;-;-;FALSE;-;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
166;15;JAMBI;1501;150116;-;-;Koperasi Pertanian Demang Sakti;176/BH/KDK.55/III/1999;17/03/1999;-;-;FALSE;-;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
167;15;JAMBI;1501;150116;1501162001;SIULAK GEDANG;Koperasi Pegawai Negeri 34 Kerinci;400/Kep.416/VI.6/2015;30/10/2015;masrizalspd@gmail.com;-;TRUE;MASRIZAL, SPD;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
168;15;JAMBI;1501;150116;1501162001;SIULAK GEDANG;Koperasi Pemasaran Silahturahmi Keluarga Sakinah;006391/BH/M.KUKM.2/XI/2017;29/11/2017;-;-;TRUE;-;Primer Kabupaten/Kota;Pemasaran;Kop. Pertanian;PERDAGANGAN BESAR DAN ECERAN - REP MOBIL DAN MOTOR;-;-;0;0;-;2023
169;15;JAMBI;1501;150116;1501162001;SIULAK GEDANG;Koperasi Wanita Tani Sejahtera;400/Kep.324/VI.6/2012;09/08/2012;-;-;TRUE;-;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
170;15;JAMBI;1501;150116;1501162013;KOTO BERINGIN;Koperasi Tani Jaya Bersama;08/BH/VI.6/2007;08/11/2007;koptanjayabersama@yahoo.com;-;TRUE;HERMAWI;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;Cukup Berkualitas (CB);Cukup Sehat;65;78;2020;2023
171;15;JAMBI;1501;150116;1501162013;KOTO BERINGIN;Koperasi Wanita Bintang Bercahaya;400/Kep.528/VI.6/2014;15/12/2014;-;-;TRUE;HELMIATI;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;25;2020;2023
172;15;JAMBI;1501;150116;1501162013;KOTO BERINGIN;Koperasi Serba Usaha Gunung harapan;01/BH/III.I/Kop.ukm/2005;26/07/2005;ksugunungharapan@gmail.com;-;TRUE;LUKMAN HAKIM;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
173;15;JAMBI;1501;150116;1501162007;KOTO RENDAH;Koperasi Pegawai Negeri Citra Utama;1023/BH/XV;21/09/1992;sman4kerinci@yahoo.com;-;TRUE;GUSMANDRI, SPD;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;Berkualitas (B);Cukup Sehat;35;16;2020;2023
174;15;JAMBI;1501;150116;1501022008;KOTO TENGAH;Koperasi Tani Mekar jaya;400/Kep.247/VI.6/2012;11/06/2012;koptanmekarjaya@gmail.com;-;TRUE;IRJASMAN;Primer Kabupaten/Kota;Konsumen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
